date,portfolio_return,rebalance_date,num_assets,cumulative_return
2021-07-26 00:00:00-04:00,-0.0008644791426618713,2021-07-02 00:00:00-04:00,27,1.048312905987854
2021-07-27 00:00:00-04:00,0.005359499272791282,2021-07-02 00:00:00-04:00,27,1.0539313382451536
2021-07-28 00:00:00-04:00,-0.0016282559617620735,2021-07-02 00:00:00-04:00,27,1.052215268260368
2021-07-29 00:00:00-04:00,0.0015510189935228507,2021-07-02 00:00:00-04:00,27,1.0538472741267146
2021-07-30 00:00:00-04:00,0.0027410627259509416,2021-07-02 00:00:00-04:00,27,1.0567359356086685
2021-08-02 00:00:00-04:00,0.0029476542363136593,2021-07-02 00:00:00-04:00,27,1.0598508277659302
2021-08-03 00:00:00-04:00,0.007486068751564154,2021-07-02 00:00:00-04:00,27,1.0677849439289882
2021-08-04 00:00:00-04:00,-0.0055529796652465675,2021-08-03 00:00:00-04:00,27,1.0618555558484941
2021-08-05 00:00:00-04:00,-0.0015108826962775884,2021-08-03 00:00:00-04:00,27,1.0602512166632163
2021-08-06 00:00:00-04:00,-0.010626387912421695,2021-08-03 00:00:00-04:00,27,1.048984575950336
2021-08-09 00:00:00-04:00,0.0010080301613071521,2021-08-03 00:00:00-04:00,27,1.05004198404164
2021-08-10 00:00:00-04:00,0.006557320437393749,2021-08-03 00:00:00-04:00,27,1.0569274458037177
2021-08-11 00:00:00-04:00,-0.0033213868227613824,2021-08-03 00:00:00-04:00,27,1.0534169809126104
2021-08-12 00:00:00-04:00,0.003929570523079613,2021-08-03 00:00:00-04:00,27,1.057556457229316
2021-08-13 00:00:00-04:00,0.01243008343306595,2021-08-03 00:00:00-04:00,27,1.070701972227854
2021-08-16 00:00:00-04:00,0.006214990817708784,2021-08-03 00:00:00-04:00,27,1.0773563751537527
2021-08-17 00:00:00-04:00,0.00482008880205921,2021-08-03 00:00:00-04:00,27,1.0825493285534584
2021-08-18 00:00:00-04:00,-0.007305387266042672,2021-08-03 00:00:00-04:00,27,1.0746408864737809
2021-08-19 00:00:00-04:00,0.0049175896485965185,2021-08-03 00:00:00-04:00,27,1.0799255293730627
2021-08-20 00:00:00-04:00,0.0007433116602446065,2021-08-03 00:00:00-04:00,27,1.0807282506112417
2021-08-23 00:00:00-04:00,0.003702109055987337,2021-08-03 00:00:00-04:00,27,1.084729224454891
2021-08-24 00:00:00-04:00,-0.009870940165721532,2021-08-03 00:00:00-04:00,27,1.0740219271842872
2021-08-25 00:00:00-04:00,-0.007046069195188959,2021-08-03 00:00:00-04:00,27,1.0664542943681965
2021-08-26 00:00:00-04:00,-0.0004832078297728511,2021-08-03 00:00:00-04:00,27,1.0659389753030628
2021-08-27 00:00:00-04:00,0.0012060561746062,2021-08-03 00:00:00-04:00,27,1.0672245575859804
2021-08-30 00:00:00-04:00,0.0031883524536936245,2021-08-03 00:00:00-04:00,27,1.0706272456228016
2021-08-31 00:00:00-04:00,-0.004327327847366655,2021-08-03 00:00:00-04:00,27,1.0659942905286686
2021-09-01 00:00:00-04:00,0.0011595400472048257,2021-08-03 00:00:00-04:00,27,1.0672303535986283
2021-09-02 00:00:00-04:00,0.0037717247052365317,2021-09-01 00:00:00-04:00,27,1.0712556526894745
2021-09-03 00:00:00-04:00,-0.0007799129625118452,2021-09-01 00:00:00-04:00,27,1.070420166519778
2021-09-07 00:00:00-04:00,-0.008644103474666046,2021-09-01 00:00:00-04:00,27,1.0611673438390117
2021-09-08 00:00:00-04:00,0.0042167876873583305,2021-09-01 00:00:00-04:00,27,1.0656420612287387
2021-09-09 00:00:00-04:00,-0.001034734905698539,2021-09-01 00:00:00-04:00,27,1.0645394041910048
2021-09-10 00:00:00-04:00,-0.004931728722770402,2021-09-01 00:00:00-04:00,27,1.0592893846348352
2021-09-13 00:00:00-04:00,0.0020000871078372853,2021-09-01 00:00:00-04:00,27,1.0614080556765124
2021-09-14 00:00:00-04:00,0.003299017605258479,2021-09-01 00:00:00-04:00,27,1.0649096595385525
2021-09-15 00:00:00-04:00,-0.0010979167692216287,2021-09-01 00:00:00-04:00,27,1.063740477365639
2021-09-16 00:00:00-04:00,-0.00714728575220718,2021-09-01 00:00:00-04:00,27,1.0561376202077175
2021-09-17 00:00:00-04:00,-0.003867084927595888,2021-09-01 00:00:00-04:00,27,1.0520534463351452
2021-09-20 00:00:00-04:00,0.0008701350292518141,2021-09-01 00:00:00-04:00,27,1.0529688748914463
2021-09-21 00:00:00-04:00,0.0005024121727586948,2021-09-01 00:00:00-04:00,27,1.0534978992717277
2021-09-22 00:00:00-04:00,0.0021676157765427753,2021-09-01 00:00:00-04:00,27,1.0557814779387436
2021-09-23 00:00:00-04:00,-0.005215818897323928,2021-09-01 00:00:00-04:00,27,1.0502747129546661
2021-09-24 00:00:00-04:00,-0.004975935843800576,2021-09-01 00:00:00-04:00,27,1.0450486133646375
2021-09-27 00:00:00-04:00,-0.006373094422348232,2021-09-01 00:00:00-04:00,27,1.0383884198757205
2021-09-28 00:00:00-04:00,-0.01116376631815869,2021-09-01 00:00:00-04:00,27,1.026796094208746
2021-09-29 00:00:00-04:00,0.00540676009055954,2021-09-01 00:00:00-04:00,27,1.0323477343520564
2021-09-30 00:00:00-04:00,-0.005400681571336335,2021-09-01 00:00:00-04:00,27,1.0267723529679305
2021-10-01 00:00:00-04:00,0.0019771761474169616,2021-09-01 00:00:00-04:00,27,1.0288024627730459
2021-10-04 00:00:00-04:00,-0.0032506516169092657,2021-10-01 00:00:00-04:00,27,1.0254581843839523
2021-10-05 00:00:00-04:00,-0.0015155134963987277,2021-10-01 00:00:00-04:00,27,1.0239040886655257
2021-10-06 00:00:00-04:00,0.008776190705947175,2021-10-01 00:00:00-04:00,27,1.0328900662122533
2021-10-07 00:00:00-04:00,0.0007177904488210964,2021-10-01 00:00:00-04:00,27,1.0336314648364626
2021-10-08 00:00:00-04:00,-0.002871347777717174,2021-10-01 00:00:00-04:00,27,1.0306635494269258
2021-10-11 00:00:00-04:00,-0.0008686479791605944,2021-10-01 00:00:00-04:00,27,1.0297682656175215
2021-10-12 00:00:00-04:00,0.0042857021181691305,2021-10-01 00:00:00-04:00,27,1.0341815456547019
2021-10-13 00:00:00-04:00,0.007561149655239374,2021-10-01 00:00:00-04:00,27,1.042001147092084
2021-10-14 00:00:00-04:00,0.006260377315433436,2021-10-01 00:00:00-04:00,27,1.048524467435995
2021-10-15 00:00:00-04:00,-0.003365435621766041,2021-10-01 00:00:00-04:00,27,1.0449957258429927
2021-10-18 00:00:00-04:00,-0.0027681361777795637,2021-10-01 00:00:00-04:00,27,1.0421030353686618
2021-10-19 00:00:00-04:00,0.0007421135818789443,2021-10-01 00:00:00-04:00,27,1.0428763941849262
2021-10-20 00:00:00-04:00,0.0024088262245248473,2021-10-01 00:00:00-04:00,27,1.0453885021921767
2021-10-21 00:00:00-04:00,-0.003447200421445143,2021-10-01 00:00:00-04:00,27,1.0417848385068458
2021-10-22 00:00:00-04:00,0.007745873363107735,2021-10-01 00:00:00-04:00,27,1.0498543719375255
2021-10-25 00:00:00-04:00,0.0008193590896703272,2021-10-01 00:00:00-04:00,27,1.0507145796600026
2021-10-26 00:00:00-04:00,0.006067114098013518,2021-10-01 00:00:00-04:00,27,1.0570893848992462
2021-10-27 00:00:00-04:00,0.0033767590340194192,2021-10-01 00:00:00-04:00,27,1.0606589210294708
2021-10-28 00:00:00-04:00,0.0010985231122800896,2021-10-01 00:00:00-04:00,27,1.0618240793684677
2021-10-29 00:00:00-04:00,0.0008500721070284258,2021-10-01 00:00:00-04:00,27,1.0627267064009098
2021-11-01 00:00:00-04:00,-0.0019946926783534773,2021-10-01 00:00:00-04:00,27,1.0606068932205612
2021-11-02 00:00:00-04:00,0.008438880381638262,2021-11-01 00:00:00-04:00,27,1.0695572279243906
2021-11-03 00:00:00-04:00,0.0021544591467586916,2021-11-01 00:00:00-04:00,27,1.0718615452770741
2021-11-04 00:00:00-04:00,0.002019356028758255,2021-11-01 00:00:00-04:00,27,1.0740260153505234
2021-11-05 00:00:00-04:00,0.004287383011398869,2021-11-01 00:00:00-04:00,27,1.0786307762425378
2021-11-08 00:00:00-05:00,-0.007619379664507924,2021-11-01 00:00:00-04:00,27,1.070412278840523
2021-11-09 00:00:00-05:00,-0.0005124945358878285,2021-11-01 00:00:00-04:00,27,1.06986369839647
2021-11-10 00:00:00-05:00,0.004059742172332205,2021-11-01 00:00:00-04:00,27,1.0742070691714976
2021-11-11 00:00:00-05:00,-0.0019853878114780574,2021-11-01 00:00:00-04:00,27,1.072074351549361
2021-11-12 00:00:00-05:00,0.0006812188269105834,2021-11-01 00:00:00-04:00,27,1.0728046687814843
2021-11-15 00:00:00-05:00,-0.0035398061533839296,2021-11-01 00:00:00-04:00,27,1.0690071482135526
2021-11-16 00:00:00-05:00,-0.005704345210737451,2021-11-01 00:00:00-04:00,27,1.0629091624073965
2021-11-17 00:00:00-05:00,0.002554050036694039,2021-11-01 00:00:00-04:00,27,1.0656238855926456
2021-11-18 00:00:00-05:00,-0.0005180997939937384,2021-11-01 00:00:00-04:00,27,1.0650717860770453
2021-11-19 00:00:00-05:00,-0.000344309803236578,2021-11-01 00:00:00-04:00,27,1.0647050714199482
2021-11-22 00:00:00-05:00,-0.0003977126108469416,2021-11-01 00:00:00-04:00,27,1.0642816247862117
2021-11-23 00:00:00-05:00,0.007089720771345396,2021-11-01 00:00:00-04:00,27,1.0718270843280198
2021-11-24 00:00:00-05:00,-0.0002014108059840398,2021-11-01 00:00:00-04:00,27,1.0716112067710897
2021-11-26 00:00:00-05:00,-0.00714700465788792,2021-11-01 00:00:00-04:00,27,1.0639523964848518
2021-11-29 00:00:00-05:00,0.002773525127189571,2021-11-01 00:00:00-04:00,27,1.0669032951906363
2021-11-30 00:00:00-05:00,-0.015756895360456137,2021-11-01 00:00:00-04:00,27,1.0500922116085916
2021-12-01 00:00:00-05:00,0.002677747977439313,2021-11-01 00:00:00-04:00,27,1.0529040939043512
2021-12-02 00:00:00-05:00,0.0012698143386075057,2021-12-01 00:00:00-05:00,27,1.0542410866199694
2021-12-03 00:00:00-05:00,0.01260453056452886,2021-12-01 00:00:00-05:00,27,1.0675293006186528
2021-12-06 00:00:00-05:00,0.004025958365878676,2021-12-01 00:00:00-05:00,27,1.071827129137299
2021-12-07 00:00:00-05:00,-0.0016295854271762206,2021-12-01 00:00:00-05:00,27,1.0700804952672047
2021-12-08 00:00:00-05:00,-0.006140650163162292,2021-12-01 00:00:00-05:00,27,1.0635095052993453
2021-12-09 00:00:00-05:00,0.003122132524453697,2021-12-01 00:00:00-05:00,27,1.066829922915906
2021-12-10 00:00:00-05:00,0.009636903498241452,2021-12-01 00:00:00-05:00,27,1.0771108599320829
2021-12-13 00:00:00-05:00,0.014963304802176614,2021-12-01 00:00:00-05:00,27,1.0932279980349813
2021-12-14 00:00:00-05:00,-0.0002714516615604629,2021-12-01 00:00:00-05:00,27,1.0929312394784503
2021-12-15 00:00:00-05:00,0.00092190131688021,2021-12-01 00:00:00-05:00,27,1.093938814227385
2021-12-16 00:00:00-05:00,0.005014133330139798,2021-12-01 00:00:00-05:00,27,1.099423969296936
2021-12-17 00:00:00-05:00,-0.008796473706613933,2021-12-01 00:00:00-05:00,27,1.0897529152585945
2021-12-20 00:00:00-05:00,-0.0024257691151971087,2021-12-01 00:00:00-05:00,27,1.0871094262935643
2021-12-21 00:00:00-05:00,-0.0006689944294904081,2021-12-01 00:00:00-05:00,27,1.0863821561431275
2021-12-22 00:00:00-05:00,0.006487153859819939,2021-12-01 00:00:00-05:00,27,1.0934296843405908
2021-12-23 00:00:00-05:00,-0.001618881358459457,2021-12-01 00:00:00-05:00,27,1.0916595514078258
2021-12-27 00:00:00-05:00,0.0060267429209339895,2021-12-01 00:00:00-05:00,27,1.098238702881343
2021-12-28 00:00:00-05:00,0.001440968995552539,2021-12-01 00:00:00-05:00,27,1.0998212308019109
2021-12-29 00:00:00-05:00,-0.001615621880078446,2021-12-01 00:00:00-05:00,27,1.0980443355572524
2021-12-30 00:00:00-05:00,0.002387454940475414,2021-12-01 00:00:00-05:00,27,1.1006658669310396
2021-12-31 00:00:00-05:00,0.005374324534804885,2021-12-01 00:00:00-05:00,27,1.1065812025043094
2022-01-03 00:00:00-05:00,-0.012564366222382774,2021-12-31 00:00:00-05:00,27,1.0926777110212404
2022-01-04 00:00:00-05:00,-0.0019803214267316233,2021-12-31 00:00:00-05:00,27,1.090513857937593
